timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713191336889,31,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-1,text,true,,100492,603,10,10,https://en.wikipedia.org/wiki/Apache_JMeter,18,0,0
1713191336921,15,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-1,text,true,,3497,619,10,10,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,15,0,0
1713191331625,84,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,183273,1723,10,10,null,51,5227,0
1713191336941,33,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-2,text,true,,100492,603,9,9,https://en.wikipedia.org/wiki/Apache_JMeter,21,0,0
1713191336974,16,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-2,text,true,,3497,619,9,9,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,16,0,0
1713191331685,77,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,183273,1723,9,9,null,55,5228,0
1713191337434,33,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-3,text,true,,100492,603,8,8,https://en.wikipedia.org/wiki/Apache_JMeter,19,0,0
1713191337467,16,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-3,text,true,,3497,619,8,8,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,16,0,0
1713191332180,77,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,183273,1723,8,8,null,54,5226,0
1713191337931,40,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-4,text,true,,100492,603,7,7,https://en.wikipedia.org/wiki/Apache_JMeter,25,0,0
1713191337972,16,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-4,text,true,,3497,619,7,7,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,16,0,0
1713191332675,84,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,183273,1723,7,7,null,59,5229,0
1713191338434,38,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-5,text,true,,100492,603,6,6,https://en.wikipedia.org/wiki/Apache_JMeter,25,0,0
1713191338473,16,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-5,text,true,,3497,619,6,6,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,16,0,0
1713191333174,84,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,183273,1723,6,6,null,60,5232,0
1713191338937,40,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-6,text,true,,100492,603,5,5,https://en.wikipedia.org/wiki/Apache_JMeter,25,0,0
1713191338978,14,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-6,text,true,,3497,619,5,5,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,14,0,0
1713191333678,82,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-6,,true,,183273,1723,5,5,null,57,5233,0
1713191339438,32,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-7,text,true,,100492,603,4,4,https://en.wikipedia.org/wiki/Apache_JMeter,18,0,0
1713191339471,15,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-7,text,true,,3497,619,4,4,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,15,0,0
1713191334183,75,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-7,,true,,183273,1723,4,4,null,52,5229,0
1713191340094,31,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-8,text,true,,100492,603,3,3,https://en.wikipedia.org/wiki/Apache_JMeter,19,0,0
1713191340126,15,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-8,text,true,,3497,619,3,3,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,15,0,0
1713191334837,76,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,,183273,1723,3,3,null,54,5227,0
1713191340452,31,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-9,text,true,,100492,603,2,2,https://en.wikipedia.org/wiki/Apache_JMeter,17,0,0
1713191340483,15,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-9,text,true,,3497,619,2,2,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,15,0,0
1713191335191,76,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,,183273,1723,2,2,null,51,5231,0
1713191341091,33,https://en.wikipedia.org/wiki/Apache_JMeter,200,OK,Thread Group 1-10,text,true,,100492,603,1,1,https://en.wikipedia.org/wiki/Apache_JMeter,20,0,0
1713191341125,16,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,200,OK,Thread Group 1-10,text,true,,3497,619,1,1,https://en.wikipedia.org/api/rest_v1/page/summary/Web_application,16,0,0
1713191335831,77,Test,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-10,,true,,183273,1723,1,1,null,55,5232,0
